,name,salary,currency,experience,location,skills,extra_data,link,isparsing
197,Финансовый аналитик,100000,RUB,1,Волжский,0,"Компания GRASS является одним из крупнейших производителей автохимии, автокосметики, моющих средств для клининга и бытовой химии., Наши главные ценности – чистота и постоянное движение вперед. С нами просто, чисто и выгодно!, Сейчас в нашу команду открыта вакансия Финансового аналитика, Вам предстоит:, Подготовка ежемесячной отчетности об эффективности (рентабельности) бизнес-подразделений;, Анализ финансовых показателей (анализ наценки, коммерческих условий, доходов и расходов, текущих активов) и подготовка предложений с целью повышения экономической эффективности бизнес-подразделений;, Бюджетное планирование деятельности отдела: подготавливать финансовую оценку бюджетов бизнес-подразделений; предлагать экономически обоснованные целевые параметры доходной и расходной части бюджета., Контроль исполнения бюджета доходов и расходов бизнес-направлений;, На регулярной основе проводить разбор ситуации по анализу доходности с фиксацией выводов и действий по улучшению ситуации совместно с руководителями бизнес-подразделений;, При необходимости инвестиционный анализ проектов, предлагаемых к внедрению, а также процесс мониторинга внедренных проектов на предмет соответствия запланированным параметрам., Участие в маркетинговом анализе: оценка факта продаж и предоставленных скидок покупателям, анализ эффективности промо-мероприятий., Вы наш человек, если у вас есть:, Высшее экономическое/математическое образование, Умение работать с большими объемами данных, Способность извлекать, систематизировать, анализировать информацию, Навыки подготовки презентаций, Свободное владение Excel (сводные таблицы и сводные диаграммы, модели данных), Умение работать в Power BI будет являться преимуществом, Мы предлагаем:, Официальное трудоустройство и достойную белую заработную плату от 100 000, Карьерный рост в структуре компании, с поддержкой на каждом этапе вашего пути. Только за 2023 год более 40 сотрудников перешли на новую должностную ступень среди офиса и более 200 на производстве, Испытательный период длится 3 месяца — это важный период, который позволит присмотреться друг к другу и понять насколько комфортно вместе работать., График и место работы:, Удобный график работы с понедельника по пятницу, с 8:30 до 17:30, Современный офис, который получил экомаркировку «Листок жизни» в 2023 году, в котором собственное кафе и бар, по адресу: Ср. Ахтуба, Промышленная ,12, Тут вы всегда почувствуете свободу быть собой и отсутствие «dress – code»., Бенефиты:, Бесплатный корпоративный транспорт из Волгограда, Волжского и Ленинска, Ежегодная индексация зп, материальная помощь в различных жизненных ситуациях, В нашей стране Grass есть собственная валюта - Грасс Коины, которые можно получить за различные достижения и обменять на плюшки компании, Корпоративные мероприятия, способствующие командообразованию и укреплению духа сотрудничества, Скидки на продукцию компании, Бьюти-дни, которые регулярно проводятся в офисе, у нас есть оборудованное пространство, где нашим сотрудникам предоставляются услуги барбера, массажиста и бровиста, Мы стремимся к гармонии с природой и обществом. Наш отдел устойчивого развития играет ключевую роль в этом процессе. В нашем офисе раздельный сбор отходов, в том числе редких фракций. Отказ от одноразовой посуды, стаканчиков и даже чайных пакетиков. А еще мы спасаем зубров, и это лишь малая часть нашей миссии, Для поддержания физического здоровья у нас есть ДМС, а для ментального здоровья бесплатные сессии с лучшими психологами., Путь кандидата:, Знакомимся с вашем резюме, Просим ответить на несколько вопросов, Проводим 2 собеседования: первый этап - знакомство, второй - тестовое задание и третий - финальное интервью, Принимаем решение и вы начинаете работать., Готовы стать частью нашей истории успеха? Присоединяйтесь к GRASS!",https://russia.superjob.ru/vakansii/finansovyj-analitik-51073726.html,1
198,Главный кредитный аналитик,0,RUB,3,Симферополь,"Работа в команде, Работа с большим объемом информации, Аналитическое мышление, Работа с юридическими лицами, Финансовый анализ, Сбор и анализ информации, Финансовая отчетность, Анализ ФХД",0,https://russia.superjob.ru/vakansii/glavnyj-kreditnyj-analitik-51558198.html,1
199,"Специалист по обработке данных, стажер",0,RUB,0,Москва,0,"Период стажировки: Для студентов с планируемым выпуском весной/летом 2027 года, Компенсация: $50–52 в час, , О роли, , Стажировка в Duolingo — это возможность применять данные для создания лучшего в мире образовательного опыта. В этой роли вы окажете непосредственное влияние на развитие нашего продукта, работая с реальными бизнес-задачами., , Вам предстоит:, , Анализ данных: Извлекать инсайты из данных для влияния на планы разработки продукта и достижения бизнес-результатов., Моделирование и AI: Применять передовые аналитические методы и искусственный интеллект для моделирования поведения пользователей и оценки влияния новых функций., Эксперименты: Проводить оценку продуктовых экспериментов (A/B тесты) для улучшения пользовательского опыта., Визуализация данных: Разрабатывать дашборды, отчеты и прогнозы для поддержки принятия решений., Качество данных: Обеспечивать качество отслеживания и сбора данных., Культура данных: Помогать поддерживать и развивать культуру принятия решений, основанных на данных., Мы ищем кандидата, который обладает, , Обязательные требования:, , Студент бакалавриата с ожидаемым выпуском весной/летом 2027 года в количественной дисциплине: статистика, экономика, компьютерные науки, математика, лингвистика, вычислительные социальные науки или ML/AI., Глубокое понимание потребительских цифровых продуктов и интерес к применению аналитических методов для достижения бизнес-результатов., Опыт анализа больших наборов данных и презентации результатов., Владение SQL, Python или R и знание статистических методов анализа поведенческих данных., Отличные навыки презентации и коммуникации., Способность и готовность к переезду в Питтсбург или Нью-Йорк на период стажировки., Будет преимуществом:, , Опыт работы с Big Data и облачными технологиями: BigQuery, Snowflake, dbt., Навыки формулирования бизнес-вопросов и поиска ответов через данные для формирования продуктовых рекомендаций., Стремление изучать новые методы и проявлять лидерские качества., Знакомство с AI-инструментами (например, Cursor), умение быстро создавать прототипы и интерес к инновациям в области AI., Почему вам понравится у нас работать, , Мы создаем среду, где профессиональный рост сочетается с заботой о сотрудниках:, , Возможности изучения языков, Полноценное питание: завтраки, обеды и ужины в офисе, Корпоративный хакатон, Активная корпоративная жизнь: ужины, ежемесячные мероприятия, клубы по интересам, Ознакомьтесь с полным списком наших преимуществ, чтобы узнать больше о том, как мы заботимся о благополучии сотрудников.",https://russia.superjob.ru/vakansii/specialist-po-obrabotke-dannyh-51178561.html,1
200,Аналитик данных (Департамент по работе с премиальными клиентами),0,RUB,1,Москва,0,"Обязанности:, выгрузка и обработка данных из различных информационных систем и источников посредством SQL-запросов;, формирование аналитических витрин данных (Apache Hadoop, Spark), настройка алгоритма для дашбордов (Superset), создание прототипов визуализации данных;, совершенствование системы регулярной управленческой и розничной отчетности;, предоставление аналитической информации для поддержки управленческих решений;, внедрение процессов управления качеством данных, формирование рекомендаций по повышению эффективности;, формирование регулярных отчетов и выборок для ad hoc запросов;, сегментирование клиентской базы состоятельного сегмента, выработка рекомендаций по продуктово-сервисному наполнению на основе сегментации;, оценка экономического эффекта от модификации существующих и внедрения новых продуктов, акций, в том числе разработка финансовых моделей., Требования:, опыт работы в финансовом секторе от 3-х лет (как преимущество);, навыки работы в SQL, с витринами данных Spark и Apache Hadoop.",https://russia.superjob.ru/vakansii/analitik-dannyh-51255499.html,1
201,Системный администратор / аналитик данных,30000,RUB,1,Санкт-Петербург,0,"Вакансия компании МЕЖРАЙОННЫЙ ОТДЕЛ ВНЕВЕДОМСТВЕННОЙ ОХРАНЫ ПО ПЕТРОДВОРЦОВОМУ РАЙОНУ Г. САНКТ-ПЕТЕРБУРГА - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО КАЗЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ВНЕВЕДОМСТВЕННОЙ ОХРАНЫ ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО Г. САНКТ-ПЕТЕРБУРГУ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ"", Отделу вневедомственной охраны по Петродворцовому району г. Санкт-Петербурга требуются сотрудник на должность системного администратора - аналитика данных (более подробную об имеющихся вакансиях можно получить при собеседовании)., Обязанности:, - Сбор, систематизация и хранение данных по направлениям деятельности отдела. - Контроль корректности и полноты информации, поступающей из подразделений. - Подготовка данных для анализа и отчетности. - Анализ статистических показателей, выявление тенденций и отклонений. - Подготовка аналитических справок, отчетов и предложений для руководства. - Контроль за правильностью ведения баз данных и формой отчетности., Требования:, - Высшее образование, незаконченное высшее или среднее техническое образование. - Опыт работы в аналогичной должности приветствуется. - Владение инструментами анализа и визуализации данных. - Умение работать с массивами данных, выявлять закономерности и готовить выводы. - Аналитический склад ума, внимательность, аккуратность при работе с данными., Условия:, - Полный рабочий день в комфортном офисе в центре Петергофа. - Стабильная заработная плата, обсуждаемая на собеседовании. - Оформление по ТР РФ. - Социальные гарантии и полный пакет льгот (оплачиваемый больничный лист, отпуск 28 календарных дней). - Возможность льготного лечения в ведомственных санаториях Росгвардии. - Дружелюбная атмосфера в команде, совместные мероприятия и корпоративы.",https://russia.superjob.ru/vakansii/sistemnyj-administrator-51280485.html,1
202,Аналитик данных IVR,80000,RUB,1,Старый Крым,0,"Ищем аналитика данных в канал виртуальный ассистент IVR. Мы занимаемся проектированием диалоговых сценариев и обучением виртуальных ассистентов банковским навыкам и консультационным услугам., Релевантный опыт от 2-х лет;, Знания статистики для работы с гипотезами и доверительными интервалами;, Опыт проведения а/б тестов; Умение работать с большими массивами данных;, Навыки презентации и визуализации;, Владение SQL, Spark, Python для обработки и анализа данных., Будет плюсом: Опыт работы с QlikView;, Опыт работы с библиотеками (nltk/gensim), т.к. иногда придется работать с текстовыми данными;, Опыт работы с Колл Центрами и автоматизацией обслуживания обращений, Анализ воронок клиентских путей в продуктах;, Выявление триггеров при взаимодействии с банком, влияющих на поведение клиентов в ботах;, Проведение и анализ продуктовых пилотов;, Построение дашбордов/отчетов;, Взаимодействие с командами BigData в Банке в части обмена опытом, Профессиональное обучение, семинары, тренинги, конференции;, Годовые премии; ДМС, сниженные ставки по кредитованию, программы лояльности для сотрудников;, Самые инновационные, амбициозные проекты и задачи;, Комфортный офис Sbergile Home с просторными опенспейсами, лаунж зонами, кафе, рестораном и оборудованными кухнями;, Бесплатный фитнес-зал;, Место работы БЦ Президент Плаза (м. Кутузовская).",https://russia.superjob.ru/vakansii/analitik-dannyh-ivr-51540687.html,1
203,Аналитик данных (data-analyst + BI-analyst) в службу бизнес аналитики и планирования,0,RUB,1,Москва,SQL,0,https://russia.superjob.ru/vakansii/analitik-dannyh-51256838.html,1
204,Инженер экологической безопасности,35000,RUB,3,Рязань,0,"Обязанности:, разрабатывать планы, программы, справки и иные организационные и методические документы;, готовить проекты приказов, распоряжений, актов и иных документов;, курировать деятельность работников охраны труда структурных подразделений УФПС Рязанской области;, получать из структурных подразделений в установленные сроки, данные по травматизму, по условиям труда, по обеспеченности средствами индивидуальной защиты и готовит заключения по указанным вопросам;, рассматривать и готовить ответы на письма, жалобы и предложения;, готовить или согласовывать проекты договоров со сторонними организациями, если в них имеются вопросы, входящие в его компетенцию;, участвовать в работе комиссий по проверке организации условий и охраны труда в структурные подразделения УФПС Рязанской области;, выдавать предписания руководителям структурных подразделений об устранении выявленных недостатков в организации работы по охране труда. Приостанавливать работу любых подразделений УФПС Рязанской области, если сложившаяся обстановка может привести к аварии или производственному травматизму работников, до их устранения;, участвовать в комиссии по проверке знаний требований охраны труда у руководителей и специалистов УФПС Рязанской области (в рамках деятельности постоянно действующей комиссии по охране труда), а также по расследованию несчастных случаев (профессиональных заболеваний) на производстве., Требования:, Должен знать:, законодательные и нормативные правовые акты, методические материалы по вопросам охраны труда;, основные технологические процессы производства продукции предприятия;, методы изучения условий труда на рабочих местах;, организацию работы по охране труда на Предприятии;, систему стандартов безопасности труда;, психофизиологические требования к работникам, исходя из категории тяжести работ, ограничения применения труда женщин, подростков, рабочих, переведенных на легкий труд;, особенности эксплуатации оборудования, применяемого на предприятии;, правила и средства контроля соответствия технического состояния оборудования требованиям безопасного ведения работ;, передовой отечественный и зарубежный опыт по охране труда;, методы и формы пропаганды и информации по охране труда; порядок и сроки составления отчетности о выполнении мероприятий по охране труда;, основы трудового законодательства;, основы экономики, организации производства, труда и управления., Высшее профессиональное (техническое) образование без предъявления требований к стажу работы или средне-профессиональное (техническое) образование., Стаж работы в должности техника I категории не менее 3 лет либо других должностях, замещаемых специалистами со средним профессиональным (техническим) образованием, не менее 5 лет., Иметь высокую работоспособность, аналитический склад ума, стратегическое мышление и организаторские способности., Быть общительным, коммуникабельным, корректным, быть объективным к себе и коллегам., Условия:, Почта России – надежный и ответственный работодатель., Официальное оформление с первого дня работы;, Оплачиваемые больничные и отпуска;, Возможность работать рядом с домом;, Корпоративная пенсионная программа;, Возможность карьерного роста и профессионального развития;, Страхование от несчастных случаев и болезней для сотрудников и детей;, Частичная компенсация путевок в санатории и детские лагеря;, Подарки на праздники и новогодние подарки для детей;, Корпоративные спортивные мероприятия и секции;, Материальная помощь согласно условиям действующего коллективного договора., Корпоративная программа обучения для всех сотрудников., График работы: 5/2, пн-чт, с 8.30 до 17.30, пят 08.30-16.15, перерыв- 45 мин.;, Место работы: г. Рязань, ул. Почтовая, д. 49.",https://russia.superjob.ru/vakansii/inzhener-ekologicheskoj-bezopasnosti-49376076.html,1
205,Инженер ll категории,57000,RUB,0,Кунгур,0,"Функциональные обязанности, подготовка сводных таблиц по разгонке, регулировке стыковых зазоров – по результатам весеннего и осеннего осмотра;, знать структуру дистанции пути, распределение обязанностей между руководством, основные технологические процессы и режим производства, технологическое оборудование дистанции пути и принцип её работы;, правила пожарной безопасности на железнодорожном транспорте;, вести вопросы по работе общественных инспекторов (планы, мероприятия, отчеты);, подготовка отчетов по проведению технических аудитов (планы, акты, протоколы, отчеты);, организация проведения Дня безопасности (планы, мероприятия, протоколы, отчеты);, работа с программным обеспечением АСУП, ЕК АСУИ. Анализ интенсивности бокового износа;, учет шпал, лежащих в пути;, оформление отчета ПО-3, ПО-5, по эксплуатационным расходам, НТО-4, мероприятий, протоколов;, рекламационная работа по рельсовому хозяйству;, оформление протоколов по актам участка дефектоскопии;, составление плана работы путеизмерительных тележек;, ведение технической документации;, нормативных документов по эксплуатации системы обработки информации и их разработки., Условия, оформление по ТК РФ;, стабильная, «белая» заработная плата;, ежегодная индексация оплаты труда;, график работы: 5/2 (с 8:00 до 17:00);, место работы: г. Кунгур, ул. Бачурина, д.58;, выплаты за преданность компании при отработке трех, пяти, десяти лет в размере 2,3,4 заработных плат соответственно;, льготный стаж - выход на пенсию в 55 лет;, возможности для профессионального развития и карьерного роста;, широкая программа добровольного медицинского страхования;, программы санаторно-курортного лечения и оздоровительного отдыха;, детский отдых и компенсация оплаты детских дошкольных учреждений;, негосударственное пенсионное обеспечение;, льготные и бесплатные железнодорожные билеты работникам., Требования, образование: высшее - профессиональное (железнодорожное) или готовых к переподготовке;, опыт работы не требуется, но будет преимуществом;, свидетельство о наличии профессии будет являться преимуществом., , Соглашение на обработку персональных данных, «Откликаясь на вакансию, Вы даете ОАО «РЖД» согласие на обработку, добавление и хранение в базе кандидатов своих персональных данных с целью рассмотрения Вашей кандидатуры для трудоустройства на работу в ОАО «РЖД»",https://russia.superjob.ru/vakansii/inzhener-ll-kategorii-51262686.html,1
206,Инженер-разработчик РЭА,0,RUB,1,Жуковский,"САПР, радиоэлектроника, разработка",0,https://russia.superjob.ru/vakansii/inzhener-razrabotchik-rea-47853622.html,1
207,МЛ инженер,300000,RUB,3,Москва,0,"Обязанности:, В связи с активным развитием проектов в medtech-компанию требуется ML-разработчик (специалист по машинному обучению)., Основной фокус — на развитии ML-проектов в медицине:, - Система поддержки принятия врачебных решений., - Проверка карточек ОМС., Также будут задачи, связанные с деятельностью клиники, такие как сравнение прайс-листов поставщиков, калькулятор ЭКО, а также общая автоматизация процессов., У нас нет бюрократии и сложной системы субординации — фокус на результате и быстром выводе решений в production., В этой роли вы будете работать над важными и ответственными проектами в клинике ЭКО, которые помогают людям осуществить мечту о семье. Результаты работы видны сразу и напрямую влияют на здоровье и качество жизни пациентов., Требования:, 1. Опыт работы в области NLP/NLU от 2-х лет., 2. Решение задач NLP (Classification, Summarization (Ext/Abst), Sentence Compression, Simplification, NER, Semantic Search, Clustering)., 3. Разработка AI-агентов, тестирование агентов, вывод в промышленную эксплуатацию, поддержка, развитие., 3. Уверенные знания и практический опыт работы с Python и основными библиотеками (Transformers, Pytorch, spaCy, NLTK, Scikit-learn и т.д.)., 4. Опыт работы с реальными production-данными (обработка несбалансированных выборок, работа с шумом, опечатками)., 5. Опыт прототипирования, развертывания и поддержки сервисов и ML моделей., 6. Навыки работы с Docker, системами мониторинга., 7. Способность к глубокому анализу и системному мышлению., 8. Способность работать без менторства (Middle+ уровень)., Будет плюсом:, 1. Работа в проектах связанных с медицинской тематикой., 2. Опыт работы с графовыми базами данных., 3. Опыт построения GraphRAG RAG, Agentic RAG, Условия:, Работа в клинике с мировым именем не далеко от метро Нагорная., - Режим работы по графику 5/2, - Продолжительность рабочего дня с 9-00 до 17-30, - Оформление в соответствии с трудовым законодательством., - Льготное обслуживание в клинике.",https://russia.superjob.ru/vakansii/ml-inzhener-51453970.html,1
208,Инженер КИПиА,130000,RUB,1,Красногорск,0,"ООО ""Гранель Инжиниринг"" является ресурсоснабжающей организацией. В эксплуатации находятся котельные, водозаборные узлы, канализационно-очистные сооружения (КОС), тепловые, водопроводные и канализационные сети по Москве и области., Что вы получите:, Место работы: котельные г. Красногорск, График работы 5/2, режим работы с 9:00 до 18:00 в пятницу до 17:00., Интересную корпоративную жизнь (совместные праздники, спортивные мероприятия, подарки для детей сотрудников, бесплатный психолог)., Скидки при покупке квартиры в ГК Гранель., Скидка на сеть фитнес клубов X-FIT; WORLD CLASS., 26% скидка на SkyEng и индивидуальные условия на платформу онлайн курсов LERNA., Если Вы заболеете, мы доплатим разницу за 10 рабочих дней в году., Оформление по ТК, белая заработная плата оклад 130 000 руб. на руки., Чем предстоит заниматься:, Ежедневно контролировать работу измерительных приборов и схем автоматики, обращая особое внимание на работу коммерческих приборов и схем автоматики безопасности., Способствовать внедрению в Предприятии новой техники, обеспечивающей более надежную и безопасную работу оборудования, а также повышению производительности труда, содействовать рационализаторской работе Предприятия., Соблюдать установленный порядок вывода приборов в ремонт и выведение их из ремонта., Осуществлять контроль за правильностью монтажа вновь устанавливаемого оборудования КИП и А и участвовать в комиссии по приемке работ, выполненных строительно-монтажными организациями., Следить за наличием, состоянием и ведением технической документации по КИП и А, паспортов приборов и т.д., Для нас важны:, Действующее удостоверение по электробезопасности не ниже 3 гр., Опыт работы в данной должности., Объекты в эксплуатационной ответственности:, Котельная ЖК ""Новая Рига"" (г.о. Красногорск, д. Глухово, ул. Романовская);, Котельная ЖК ""Аникеевский"" (г.о. Красногорск, с. Николо-Урюпино, ул. Ясная);, Котельная ЖК ""Ильинойс"" (г.о. Красногорск, ул. Александровская)., Мы делаем все, чтобы наша компания стала лучшим местом для работы. Приходите к нам и убедитесь в этом сами!",https://russia.superjob.ru/vakansii/inzhener-kipia-51051397.html,1
209,Инженер-конструктор по экспериментальной аэродинамике,0,RUB,0,Москва,"AutoCAD, ЕСКД, Математическое моделирование, Solid Works, Проектно-конструкторская деятельность",0,https://russia.superjob.ru/vakansii/inzhener-konstruktor-po-eksperimentalnoj-aerodinamike-51398132.html,1
210,Инженер по ремонту сельскохозяйственной техники,0,RUB,0,Тамбов,"ремонт сельскохозяйственной техники, программа навигации Wialon, John Deer, New Holland",0,https://russia.superjob.ru/vakansii/inzhener-po-remontu-selskohozyajstvennoj-tehniki-50453956.html,1
211,Сетевой инженер,50000,RUB,1,Ижевск,"Исполнительность, Администрирование сетевого оборудования",0,https://russia.superjob.ru/vakansii/setevoj-inzhener-47988789.html,1
212,Ведущий инженер производственно-технического отдела,0,RUB,3,0,"м-29, КС-2, КС-3, КС-6, М-29., Гранд Смета (КС-2, КС-3)",0,https://russia.superjob.ru/vakansii/veduschij-inzhener-proizvodstvenno-tehnicheskogo-otdela-48349731.html,1
213,Выездной инженер технической поддержки (pos-терминалы),60000,RUB,0,Тула,Водительское удостоверение категории B,0,https://russia.superjob.ru/vakansii/vyezdnoj-inzhener-tehnicheskoj-podderzhki-51155085.html,1
214,Стажер-инженер по машинному обучению,0,RUB,0,Москва,0,"О направлении, Наша поисковая команда разрабатывает и совершенствует поисковую систему TikTok, обеспечивая пользователям лучший поисковый опыт. Вы получите возможность построить полнофункциональную поисковую систему, сочетая технологии информационного поиска с современными методами машинного обучения из таких областей, как NLP, компьютерное зрение, мультимодальные системы и рекомендательные системы., Мы культивируем атмосферу самостоятельности, интеллектуальной любознательности, открытости и ориентации на решение задач., Обязанности, * Исследование передовых NLP-технологий: от базовых задач (сегментация текста, распознавание именованных сущностей) до сложных бизнес-функций (претренинг текстовых и мультимодальных моделей, анализ запросов, релевантность), * Разработка кросс-модальных технологий: применение методов глубокого обучения, объединяющих компьютерное зрение и обработку естественного языка для семантического поиска в видео, * Технологии потокового ML: использование крупномасштабного машинного обучения для персонализации поиска и понимания потребностей пользователей, * Работа с эксабайтными данными: исследования в области крупномасштабных офлайн-вычислений, оптимизация производительности распределенных систем, построение высокодоступных онлайн-сервисов, * Разработка рекомендательных систем: создание лидирующих в отрасли систем поисковых рекомендаций, Требования, Обязательные:, * Обучение в аспирантуре (PhD) в области компьютерных наук, инженерии или количественных дисциплин, * Знание C++/Python; уверенное владение алгоритмами и структурами данных, * Глубокие знания в области искусственного интеллекта и машинного обучения, * Переезд в Сингапур, Предпочтительные:, * Навыки эффективной коммуникации и командной работы, * Опыт моделирования в одной или нескольких областях: реклама, поисковые системы, рекомендательные системы, NLP/Computer Vision, * Знание алгоритмов, связанных с большими языковыми моделями (LLM), включая применение и развертывание одно- и многомодальных LLM, Условия стажировки, * Подача не более чем на 2 позиции одновременно, * Рассмотрение заявок по мере поступления - рекомендуем подавать заранее, * Минимальная продолжительность стажировки - 3 месяца",https://russia.superjob.ru/vakansii/stazher-inzhener-po-mashinnomu-obucheniyu-51181805.html,1
